,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
1,PCdoB,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
2,PDT,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
3,PEN,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
4,PHS,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
5,PMB,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
6,PMDB,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
7,PP,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
8,PPS,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
9,PR,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
10,PRB,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
11,PROS,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
12,PRP,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
13,PSB,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
14,PSC,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
15,PSD,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
16,PSDB,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
17,PSL,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
18,PSOL,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
19,PT,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
20,PTB,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
21,PTN,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
22,PTdoB,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
23,PV,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
24,REDE,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
25,Solidaried,7362,2080237,2016-12-20 14:17:43.0,2016-12-20 18:30:06.0,,
