,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
1,PCdoB,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
2,PDT,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
3,PEN,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
4,PHS,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
5,PMDB,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
6,PMN,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
7,PP,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
8,PPS,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
9,PR,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
10,PRB,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
11,PROS,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
12,PRP,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
13,PRTB,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
14,PSB,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
15,PSC,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
16,PSD,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
17,PSDB,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
18,PSDC,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
19,PSL,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
20,PSOL,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
21,PT,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
22,PTB,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
23,PTC,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
24,PTN,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
25,PTdoB,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
26,PV,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
27,Solidaried,6112,298878,2015-03-04 19:05:55.0,2015-03-04 22:16:59.0,,
